tax_id,parent_id,name,rank,symbol,scientific_name_with_author,author
,,Trichocereus candicans (Gillies ex Salm-Dyck) Britton & Rose,,ECCA6,Trichocereus candicans (Gillies ex Salm-Dyck) Britton & Rose,Rose
,,Sclerocactus Britton & Rose,,SCLER10,Sclerocactus Britton & Rose,Rose
,,Opuntia camanchica Engelm. & J.M. Bigelow,,OPCA7,Opuntia camanchica Engelm. & J.M. Bigelow,Bigelow
,,Opuntia rubescens Salm-Dyck ex DC.,,CORU8,Opuntia rubescens Salm-Dyck ex DC.,
,,Opuntia schottii Engelm. var. grahamii (Engelm.) L.D. Benson,,GRGR6,Opuntia schottii Engelm. var. grahamii (Engelm.) L.D. Benson,Benson
,,Mammillaria Haw.,,MAMMI,Mammillaria Haw.,
,,Opuntia engelmannii Salm-Dyck ex Engelm.,,OPEN3,Opuntia engelmannii Salm-Dyck ex Engelm.,
,,Opuntia ganderi (C.B. Wolf) J. Rebman & Pinkava,,CYGA5,Opuntia ganderi (C.B. Wolf) J. Rebman & Pinkava,Pinkava
,,Echinocereus munzii (Parish) L.D. Benson,,ECENM,Echinocereus munzii (Parish) L.D. Benson,Benson
,,Harrisia bonplandii (Parmentier) Britton & Rose,,HAPO6,Harrisia bonplandii (Parmentier) Britton & Rose,Rose
,,Echinocereus triglochidiatus Engelm. var. mojavensis (Engelm. & J.M. Bigelow) L.D. Benson,,ECMO,Echinocereus triglochidiatus Engelm. var. mojavensis (Engelm. & J.M. Bigelow) L.D. Benson,Benson
,,Ariocarpus Scheidw.,,ARIOC,Ariocarpus Scheidw.,
,,Opuntia edwardsii V.E. Grant & K.A. Grant,,OPED,Opuntia edwardsii V.E. Grant & K.A. Grant,Grant
,,Opuntia Mill.,,OPUNT,Opuntia Mill.,
,,Lobivia arachnacantha Buining & F. Ritter,,LOAR11,Lobivia arachnacantha Buining & F. Ritter,Ritter
,,Opuntia ×vivipara Rose (pro sp.),,CYVI17,Opuntia ×vivipara Rose (pro sp.),pro sp.
,,Opuntia tomentosa Salm-Dyck,,OPTO2,Opuntia tomentosa Salm-Dyck,
,,Opuntia polycarpa Small,,OPAU3,Opuntia polycarpa Small,Small
,,Opuntia oricola Philbrick,,OPOR,Opuntia oricola Philbrick,Philbrick
,,Opuntia fosbergii C.B. Wolf,,CYFO4,Opuntia fosbergii C.B. Wolf,Wolf
,,Opuntia strigil Engelm. var. flexospina (Griffiths) L.D. Benson,,OPENF2,Opuntia strigil Engelm. var. flexospina (Griffiths) L.D. Benson,Benson
,,Opuntia pottsii Salm-Dyck,,OPMAP,Opuntia pottsii Salm-Dyck,
,,Cereus pentagonus (L.) Haw.,,ACTE4,Cereus pentagonus (L.) Haw.,
,,Mammillaria sulcata Engelm.,,COSU7,Mammillaria sulcata Engelm.,
,,Opuntia borinquensis Britton & Rose,,OPBO,Opuntia borinquensis Britton & Rose,Rose
,,Mammillaria mainiae K. Brandegee,,MAMA6,Mammillaria mainiae K. Brandegee,Brandegee
,,Opuntia cymochila Engelm. & J.M. Bigelow,,OPCY,Opuntia cymochila Engelm. & J.M. Bigelow,Bigelow
,,Mammillaria matudae Bravo,,MAMA38,Mammillaria matudae Bravo,Bravo
,,Mammillaria oliviae Orcutt,,MAGR9,Mammillaria oliviae Orcutt,Orcutt
,,Echinopsis Zuccagni,,ECHIN11,Echinopsis Zuccagni,Zuccagni
,,Sclerocactus schlesseri K.D. Heil & S.L. Welsh,,SCSPB,Sclerocactus schlesseri K.D. Heil & S.L. Welsh,Welsh
,,Echinocereus apachensis Blum & Rutow,,ECAP,Echinocereus apachensis Blum & Rutow,Rutow
,,Cereus giganteus Engelm.,,CAGI10,Cereus giganteus Engelm.,
,,Opuntia clavata Engelm.,,GRCL,Opuntia clavata Engelm.,
,,Lophocereus schottii (Engelm.) Britton & Rose,,PASC14,Lophocereus schottii (Engelm.) Britton & Rose,Rose
,,Pediocactus peeblesianus (Croizat) L.D. Benson var. peeblesianus,,PEPE8,Pediocactus peeblesianus (Croizat) L.D. Benson var. peeblesianus,
,,Thelocactus bicolor (Galeotti ex N.E. Pfeiffer) Britton & Rose ssp. flavidispinus (Backeb.) N.P. Taylor,,THBIF,Thelocactus bicolor (Galeotti ex N.E. Pfeiffer) Britton & Rose ssp. flavidispinus (Backeb.) N.P. Taylor,Taylor
,,Opuntia acanthocarpa Engelm. & J.M. Bigelow var. coloradensis L.D. Benson,,CYACC2,Opuntia acanthocarpa Engelm. & J.M. Bigelow var. coloradensis L.D. Benson,Benson
,,Echinocactus asterias Zucc.,,ASAS6,Echinocactus asterias Zucc.,
,,Escobaria dasyacantha (Engelm.) Britton & Rose,,ESDA,Escobaria dasyacantha (Engelm.) Britton & Rose,Rose
,,Echinocereus fendleri (Engelm.) Sencke ex J.N. Haage,,ECFE,Echinocereus fendleri (Engelm.) Sencke ex J.N. Haage,Haage
,,Escobaria Britton & Rose,,ESCOB,Escobaria Britton & Rose,Rose
,,Opuntia cordobensis Speg. [excluded],,OPCO15,Opuntia cordobensis Speg. [excluded],
,,Mammillaria fissurata Engelm.,,ARFI,Mammillaria fissurata Engelm.,
,,Astrophytum Lem.,,ASTRO2,Astrophytum Lem.,
,,"Opuntia engelmannii Salm-Dyck ex Engelm. var. aciculata (Griffiths) D. Weniger, nom. nud.",,OPAC2,"Opuntia engelmannii Salm-Dyck ex Engelm. var. aciculata (Griffiths) D. Weniger, nom. nud.",
,,Opuntia violacea Engelm. var. macrocentra (Engelm.) L.D. Benson,,OPMAM,Opuntia violacea Engelm. var. macrocentra (Engelm.) L.D. Benson,Benson
,,Rhipsalis cassutha Gaertn.,,RHBA2,Rhipsalis cassutha Gaertn.,
,,Pediocactus Britton & Rose,,PEDIO,Pediocactus Britton & Rose,Rose
,,Harrisia Britton,,HARRI2,Harrisia Britton,Britton
,,Lobivia lateritia (Guerke) Britton & Rose,,LOLA10,Lobivia lateritia (Guerke) Britton & Rose,Rose
,,Echinocereus viridiflorus Engelm. ssp. correllii (L.D. Benson) W. Blum & Mich. Lange,,ECVIC,Echinocereus viridiflorus Engelm. ssp. correllii (L.D. Benson) W. Blum & Mich. Lange,Lange
,,Escobaria sneedii Britton & Rose,,ESSN,Escobaria sneedii Britton & Rose,Rose
,,Echinocereus engelmannii (Parry ex Engelm.) Lem. var. variegatus (Engelm. & J.M. Bigelow) Rümpler,,ECENV,Echinocereus engelmannii (Parry ex Engelm.) Lem. var. variegatus (Engelm. & J.M. Bigelow) Rümpler,
,,Opuntia prolifera Engelm.,,CYPR19,Opuntia prolifera Engelm.,
,,Opuntia lindheimeri Engelm. var. lehmannii L.D. Benson,,OPENL,Opuntia lindheimeri Engelm. var. lehmannii L.D. Benson,Benson
,,Hamatocactus Britton & Rose,,HAMAT3,Hamatocactus Britton & Rose,Rose
,,Echinocactus xeranthemoides (J.M. Coult.) Engelm. ex Rydb.,,ECPOX,Echinocactus xeranthemoides (J.M. Coult.) Engelm. ex Rydb.,
,,Mammillaria painteri Rose,,MAPA26,Mammillaria painteri Rose,Rose
,,Ancistrocactus (K. Schum.) Britton & Rose,,ANCIS,Ancistrocactus (K. Schum.) Britton & Rose,Rose
,,Echinocereus engelmannii (Parry ex Engelm.) Lem. var. armatus L.D. Benson,,ECENA2,Echinocereus engelmannii (Parry ex Engelm.) Lem. var. armatus L.D. Benson,Benson
,,Echinocereus papillosus Linke ex Rümpler,,ECPA4,Echinocereus papillosus Linke ex Rümpler,
,,Trichocereus pasacanus (F.A.C. Weber) Friedrich & G.D. Rowley,,ECPA8,Trichocereus pasacanus (F.A.C. Weber) Friedrich & G.D. Rowley,Rowley
,,Opuntia ochrocentra Small,,OPCU,Opuntia ochrocentra Small,Small
,,Echinocactus viridescens Torr. & A. Gray,,FEVI2,Echinocactus viridescens Torr. & A. Gray,Gray
,,Echinocereus ×roetteri (Engelm.) Rumpler  ×neomexicanus (J.M. Coult.) A.D. Zimmerman,,ECRON,Echinocereus ×roetteri (Engelm.) Rumpler  ×neomexicanus (J.M. Coult.) A.D. Zimmerman,Zimmerman
,,Cylindropuntia imbricata (Haw.) F.M. Knuth,,CYIM2,Cylindropuntia imbricata (Haw.) F.M. Knuth,Knuth
,,Opuntia turbinata Small,,OPTU3,Opuntia turbinata Small,Small
,,Echinocactus hamatacanthus Muehlenpf.,,FEHAH,Echinocactus hamatacanthus Muehlenpf.,
,,"Opuntia vaseyi (J.M. Coult.) Britton & Rose, database artifact",,OPVA4,"Opuntia vaseyi (J.M. Coult.) Britton & Rose, database artifact",
,,Sclerocactus spinosior (Engelm.) Woodruff & L.D. Benson,,SCSP2,Sclerocactus spinosior (Engelm.) Woodruff & L.D. Benson,Benson
,,Epiphyllum oxypetalum (DC.) Haw.,,EPOX,Epiphyllum oxypetalum (DC.) Haw.,
,,Opuntia basilaris Engelm. & J.M. Bigelow,,OPBA2,Opuntia basilaris Engelm. & J.M. Bigelow,Bigelow
,,Mammillaria nickelsiae K. Brandegee,,CONI16,Mammillaria nickelsiae K. Brandegee,Brandegee
,,Opuntia abysii Hester,,CYAB2,Opuntia abysii Hester,Hester
,,Opuntia lindheimeri Engelm. var. linguiformis (Griffiths) L.D. Benson,,OPENL2,Opuntia lindheimeri Engelm. var. linguiformis (Griffiths) L.D. Benson,Benson
,,Echinomastus Britton & Rose,,ECHIN13,Echinomastus Britton & Rose,Rose
,,Sclerocactus whipplei (Engelm. & J. M. Bigelow) Britton & Rose var. ilseae (Hochstätter) S. L. Welsh,,SCBR12,Sclerocactus whipplei (Engelm. & J. M. Bigelow) Britton & Rose var. ilseae (Hochstätter) S. L. Welsh,Welsh
,,Opuntia mamillata Schott ex Engelm.,,CYFUM,Opuntia mamillata Schott ex Engelm.,
,,Opuntia cantabrigiensis Lynch [excluded],,OPCA12,Opuntia cantabrigiensis Lynch [excluded],
,,Coryphantha robustispina (Schott ex Engelm.) Britton & Rose,,CORO7,Coryphantha robustispina (Schott ex Engelm.) Britton & Rose,Rose
,,Opuntia kleiniae DC.,,CYKL,Opuntia kleiniae DC.,
,,Cereus portoricensis (Britton) Urb.,,HAPO2,Cereus portoricensis (Britton) Urb.,
,,Coryphantha vivipara (Nutt.) Britton & Rose var. buoflama P.C. Fisch.,,ESVIB2,Coryphantha vivipara (Nutt.) Britton & Rose var. buoflama P.C. Fisch.,
,,Opuntia arbuscula Engelm.,,CYAR14,Opuntia arbuscula Engelm.,
,,Pereskia grandifolia Haw.,,PEGR14,Pereskia grandifolia Haw.,
,,Sclerocactus johnsonii (Parry ex Engelm.) N.P. Taylor,,ECJO3,Sclerocactus johnsonii (Parry ex Engelm.) N.P. Taylor,Taylor
,,"Escobaria orcuttii Boed. var. koenigii Castetter, Pierce & Schwerin",,ESORK,"Escobaria orcuttii Boed. var. koenigii Castetter, Pierce & Schwerin",Schwerin
,,Opuntia tunicata (Lehm.) Link & Otto var. davisii (Engelm. & J.M. Bigelow) L.D. Benson,,CYDA4,Opuntia tunicata (Lehm.) Link & Otto var. davisii (Engelm. & J.M. Bigelow) L.D. Benson,Benson
,,Echinocereus reichenbachii (Terscheck ex Walp.) hort ex Haage,,ECRE,Echinocereus reichenbachii (Terscheck ex Walp.) hort ex Haage,Haage
,,Echinocereus pectinatus (Scheidw.) Engelm. var. rigidissimus (Engelm.) Rümpler,,ECRI3,Echinocereus pectinatus (Scheidw.) Engelm. var. rigidissimus (Engelm.) Rümpler,
,,Cereus greggii Engelm. var. transmontanus Engelm.,,PEGRT,Cereus greggii Engelm. var. transmontanus Engelm.,
,,Opuntia nicholii L.D. Benson,,OPPON,Opuntia nicholii L.D. Benson,Benson
,,Echinocereus engelmannii (Parry ex Engelm.) Lem. var. nicholii L.D. Benson,,ECNI,Echinocereus engelmannii (Parry ex Engelm.) Lem. var. nicholii L.D. Benson,Benson
,,Trichocereus grandiflorus Backeb.,,TRGR17,Trichocereus grandiflorus Backeb.,
,,Opuntia riviereana Backeb.,,OPRI2,Opuntia riviereana Backeb.,
,,Sclerocactus whipplei (Engelm. & J.M. Bigelow) Britton & Rose var. intermedius (Peebles) L.D. Benson,,SCPAI2,Sclerocactus whipplei (Engelm. & J.M. Bigelow) Britton & Rose var. intermedius (Peebles) L.D. Benson,Benson
,,Pilocereus strictus (DC.) Rümpler,,PIRO6,Pilocereus strictus (DC.) Rümpler,
,,"Mammillaria hesteri (Y. Wright) D. Weniger, nom. nud.",,ESHE,"Mammillaria hesteri (Y. Wright) D. Weniger, nom. nud.",
,,Mammillaria wrightii Engelm.,,MAWR2,Mammillaria wrightii Engelm.,
,,Opuntia chlorotica Engelm. & J.M. Bigelow,,OPCH,Opuntia chlorotica Engelm. & J.M. Bigelow,Bigelow
,,Opuntia tortispina Engelm. & J.M. Bigelow,,OPMAM3,Opuntia tortispina Engelm. & J.M. Bigelow,Bigelow
,,Coryphantha macromeris (Engelm.) Lem.,,COMA14,Coryphantha macromeris (Engelm.) Lem.,
,,Opuntia ×neoarbuscula Griffiths (pro sp.),,CYNE5,Opuntia ×neoarbuscula Griffiths (pro sp.),pro sp.
,,Opuntia whipplei Engelm. & J.M. Bigelow var. multigeniculata (Clokey) L.D. Benson,,CYMU11,Opuntia whipplei Engelm. & J.M. Bigelow var. multigeniculata (Clokey) L.D. Benson,Benson
,,Opuntia leptocaulis DC.,,CYLE8,Opuntia leptocaulis DC.,
,,Echinocereus berlandieri (Engelm.) Haage var. papillosus (Linke ex Rümpler) L.D. Benson,,ECPAP2,Echinocereus berlandieri (Engelm.) Haage var. papillosus (Linke ex Rümpler) L.D. Benson,Benson
,,Echinocereus coccineus Engelm.,,ECCO5,Echinocereus coccineus Engelm.,
,,Cylindropuntia californica (Torr. & A. Gray) F.M. Knuth,,CYCA25,Cylindropuntia californica (Torr. & A. Gray) F.M. Knuth,Knuth
,,Opuntia fulgida Engelm. var. fulgida,,CYFUF,Opuntia fulgida Engelm. var. fulgida,
,,Cylindropuntia fulgida (Engelm.) F.M. Knuth,,CYFU10,Cylindropuntia fulgida (Engelm.) F.M. Knuth,Knuth
,,Mammillaria vivipara (Nutt.) Haw. var. borealis Engelm.,,ESVIV,Mammillaria vivipara (Nutt.) Haw. var. borealis Engelm.,
,,Zygocactus truncatus (Haw.) K. Schum.,,SCTR2,Zygocactus truncatus (Haw.) K. Schum.,
,,Echinocactus polycephalus Engelm. & J.M. Bigelow,,ECPO2,Echinocactus polycephalus Engelm. & J.M. Bigelow,Bigelow
,,Echinocereus reichenbachii (Terscheck ex Walp.) hort ex Haage var. baileyi (Rose) N.P. Taylor,,ECREB2,Echinocereus reichenbachii (Terscheck ex Walp.) hort ex Haage var. baileyi (Rose) N.P. Taylor,Taylor
,,Mammillaria recurvata Engelm.,,CORE3,Mammillaria recurvata Engelm.,
,,Cereus Mill.,,CEREU,Cereus Mill.,
,,Echinocereus viridiflorus Engelm. var. weedinii (Leuck ex W. Blum & Mich. Lange) A.D. Zimmerman,,ECVIW,Echinocereus viridiflorus Engelm. var. weedinii (Leuck ex W. Blum & Mich. Lange) A.D. Zimmerman,Zimmerman
,,Opuntia phaeacantha Engelm. var. piercei Fosberg,,OPLIP,Opuntia phaeacantha Engelm. var. piercei Fosberg,Fosberg
,,Melocactus communis (Aiton) Link & Otto,,MEIN7,Melocactus communis (Aiton) Link & Otto,Otto
,,Brasiliopuntia (K. Schum.) A. Berger,,BRASI,Brasiliopuntia (K. Schum.) A. Berger,Berger
,,Trichocereus auricolor Backeb.,,TRAU12,Trichocereus auricolor Backeb.,
,,Echinocereus Engelm.,,ECHIN3,Echinocereus Engelm.,
,,Schlumbergera Lem.,,SCHLU,Schlumbergera Lem.,
,,Opuntia macrocentra Engelm. var. aureispina Brack & K.D. Heil,,OPAU7,Opuntia macrocentra Engelm. var. aureispina Brack & K.D. Heil,Heil
,,Turbinicarpus gautii (L.D. Benson) A.D. Zimmerman,,ECGA,Turbinicarpus gautii (L.D. Benson) A.D. Zimmerman,Zimmerman
,,Opuntia wiegandii (Backeb.) Rowley,,GRPU3,Opuntia wiegandii (Backeb.) Rowley,Rowley
,,Epiphyllum phyllanthus (L.) Haw. [excluded],,EPPH,Epiphyllum phyllanthus (L.) Haw. [excluded],
,,Cylindropuntia acanthocarpa (Engelm. & J.M. Bigelow) F.M. Knuth,,CYAC8,Cylindropuntia acanthocarpa (Engelm. & J.M. Bigelow) F.M. Knuth,Knuth
,,Sclerocactus uncinatus (Galeotti) N.P. Taylor ssp. wrightii (Engelm.) N.P. Taylor,,GLUNW,Sclerocactus uncinatus (Galeotti) N.P. Taylor ssp. wrightii (Engelm.) N.P. Taylor,Taylor
,,Opuntia macrocentra Engelm. var. martiniana L.D. Benson,,OPMA3,Opuntia macrocentra Engelm. var. martiniana L.D. Benson,Benson
,,Coryphantha vivipara (Nutt.) Britton & Rose var. kaibabensis P.C. Fisch.,,ESVIK,Coryphantha vivipara (Nutt.) Britton & Rose var. kaibabensis P.C. Fisch.,
,,Opuntia littoralis (Engelm.) Cockerell,,OPLI3,Opuntia littoralis (Engelm.) Cockerell,Cockerell
,,Ancistrocactus brevihamatus (Engelm.) Britton & Rose var. brevihamatus,,ANBRB,Ancistrocactus brevihamatus (Engelm.) Britton & Rose var. brevihamatus,
,,Opuntia strigil Engelm.,,OPST3,Opuntia strigil Engelm.,
,,"Stenocereus peruvianus auct. non Kiesling, nom. illeg.",,CEHI3,"Stenocereus peruvianus auct. non Kiesling, nom. illeg.",
,,Mammillaria lasiacantha Engelm. var. denudata Engelm.,,MALA2,Mammillaria lasiacantha Engelm. var. denudata Engelm.,
,,Trichocereus peruvianus Britton & Rose,,TRPE24,Trichocereus peruvianus Britton & Rose,Rose
,,Opuntia aggeria B.E. Ralston & Hilsenb.,,GRAG3,Opuntia aggeria B.E. Ralston & Hilsenb.,
,,Echinocereus pectinatus (Scheidw.) Engelm. var. minor auct. non (Engelm.) L.D. Benson,,ECPS,Echinocereus pectinatus (Scheidw.) Engelm. var. minor auct. non (Engelm.) L.D. Benson,Benson
,,Opuntia polyacantha Haw.,,OPPO,Opuntia polyacantha Haw.,
,,Cereus quadricostatus Bello,,LEQU,Cereus quadricostatus Bello,Bello
,,Trichocereus uyupampensis Backeb.,,TRUY,Trichocereus uyupampensis Backeb.,
,,Opuntia ramosissima Engelm.,,CYRA9,Opuntia ramosissima Engelm.,
,,Echinocereus blanckii (Poselg.) hort. ex Palmer var. angusticeps (Clover) L.D. Benson,,ECPAA2,Echinocereus blanckii (Poselg.) hort. ex Palmer var. angusticeps (Clover) L.D. Benson,Benson
,,Sclerocactus wrightiae L.D. Benson,,SCWR,Sclerocactus wrightiae L.D. Benson,Benson
,,Cereus trigonus Haw.,,HYTR2,Cereus trigonus Haw.,
,,Stenocereus (A. Berger) Riccob.,,STENO8,Stenocereus (A. Berger) Riccob.,
,,Cereus undatus Haw.,,HYUN3,Cereus undatus Haw.,
,,Opuntia ×rooneyi M.P. Griff.,,OPRO,Opuntia ×rooneyi M.P. Griff.,
,,Opuntia wolfii (L.D. Benson) M.A. Baker,,CYWO,Opuntia wolfii (L.D. Benson) M.A. Baker,Baker
,,Pediocactus whipplei (Engelm. & J.M. Bigelow) Arp,,SCWH,Pediocactus whipplei (Engelm. & J.M. Bigelow) Arp,Arp
,,Echinocereus pentalophus (DC.) Lem.,,ECPE2,Echinocereus pentalophus (DC.) Lem.,
,,Sclerocactus pubispinus (Engelm.) L.D. Benson,,SCPU6,Sclerocactus pubispinus (Engelm.) L.D. Benson,Benson
,,Echinocereus berlandieri (Engelm.) Haage,,ECBE,Echinocereus berlandieri (Engelm.) Haage,Haage
,,Echinocereus viridiflorus Engelm. ssp. davisii (A.D. Houghton) N.P. Taylor,,ECVID,Echinocereus viridiflorus Engelm. ssp. davisii (A.D. Houghton) N.P. Taylor,Taylor
,,Ferocactus lecontei (Engelm.) Britton & Rose,,FECYL,Ferocactus lecontei (Engelm.) Britton & Rose,Rose
,,"Echinocereus lloydii Britton & Rose, database artifact",,ECRO2,"Echinocereus lloydii Britton & Rose, database artifact",
,,"Opuntia wootonii Griffiths, database artifact",,OPWO5,"Opuntia wootonii Griffiths, database artifact",
,,Sclerocactus warnockii (L.D. Benson) N.P. Taylor,,ECWA3,Sclerocactus warnockii (L.D. Benson) N.P. Taylor,Taylor
,,Thelocactus bicolor (Galeotti ex N.E. Pfeiffer) Britton & Rose,,THBI,Thelocactus bicolor (Galeotti ex N.E. Pfeiffer) Britton & Rose,Rose
,,Opuntia versicolor Engelm. ex J.M. Coult.,,CYVE3,Opuntia versicolor Engelm. ex J.M. Coult.,
,,Opuntia sanguinea Proctor,,OPSA3,Opuntia sanguinea Proctor,Proctor
,,Escobaria orcuttii Boed.,,ESOR,Escobaria orcuttii Boed.,
,,Trichocereus callianthus F. Ritter,,TRCA31,Trichocereus callianthus F. Ritter,Ritter
,,Opuntia bigelovii Engelm.,,CYBI9,Opuntia bigelovii Engelm.,
,,Wilcoxia striata (Brandegee) Britton & Rose,,PEST11,Wilcoxia striata (Brandegee) Britton & Rose,Rose
,,Hatiora Britton & Rose,,HATIO,Hatiora Britton & Rose,Rose
,,Echinocereus viridiflorus Engelm. ssp. chloranthus (Engelm.) N.P. Taylor,,ECVIC6,Echinocereus viridiflorus Engelm. ssp. chloranthus (Engelm.) N.P. Taylor,Taylor
,,Opuntia imbricata (Haw.) DC. var. argentea Anthony,,CYIMA,Opuntia imbricata (Haw.) DC. var. argentea Anthony,Anthony
,,Neolloydia Britton & Rose,,NEOLL,Neolloydia Britton & Rose,Rose
,,Echinocereus viridiflorus Engelm. var. russanthus (D. Weniger) A.D. Zimmerman,,ECVIR,Echinocereus viridiflorus Engelm. var. russanthus (D. Weniger) A.D. Zimmerman,Zimmerman
,,Opuntia violacea Engelm. var. santa-rita (Griffiths & Hare) L.D. Benson,,OPSA,Opuntia violacea Engelm. var. santa-rita (Griffiths & Hare) L.D. Benson,Benson
,,Pediocactus simpsonii (Engelm.) Britton & Rose,,PESI,Pediocactus simpsonii (Engelm.) Britton & Rose,Rose
,,Ferocactus Britton & Rose,,FEROC,Ferocactus Britton & Rose,Rose
,,Coryphantha (Engelm.) Lem.,,CORYP,Coryphantha (Engelm.) Lem.,
,,Opuntia macrocentra Engelm.,,OPMA8,Opuntia macrocentra Engelm.,
,,Opuntia ×occidentalis Engelm. & J.M. Bigelow (pro sp.),,OPOC2,Opuntia ×occidentalis Engelm. & J.M. Bigelow (pro sp.),pro sp.
,,Opuntia echinocarpa Engelm. & J.M. Bigelow var. major Engelm. & J.M. Bigelow,,CYACM,Opuntia echinocarpa Engelm. & J.M. Bigelow var. major Engelm. & J.M. Bigelow,Bigelow
,,Echinocereus enneacanthus Engelm. var. carnosus (Rümpler) Quehl,,ECENB,Echinocereus enneacanthus Engelm. var. carnosus (Rümpler) Quehl,Quehl
,,Pachycereus (A. Berger) Britton & Rose,,PACHY4,Pachycereus (A. Berger) Britton & Rose,Rose
,,Lobivia corbula (Herrera) Britton & Rose,,LOCO20,Lobivia corbula (Herrera) Britton & Rose,Rose
,,Ancistrocactus brevihamatus (Engelm.) Britton & Rose var. pallidus A.D. Zimmerman ex A.M. Powell,,ANBRP,Ancistrocactus brevihamatus (Engelm.) Britton & Rose var. pallidus A.D. Zimmerman ex A.M. Powell,Powell
,,Sclerocactus havasupaiensis Clover,,SCPAH,Sclerocactus havasupaiensis Clover,Clover
,,Phellosperma tetrancistra (Engelm.) Britton & Rose,,MATE4,Phellosperma tetrancistra (Engelm.) Britton & Rose,Rose
,,Echinomastus intertextus (Engelm.) Britton & Rose var. dasyacanthus (Engelm.) Backeb.,,ECIND2,Echinomastus intertextus (Engelm.) Britton & Rose var. dasyacanthus (Engelm.) Backeb.,
,,Ferocactus hamatacanthus (Muehlenpf.) Britton & Rose,,FEHA2,Ferocactus hamatacanthus (Muehlenpf.) Britton & Rose,Rose
,,Cephalocereus Pfeiff.,,CEPHA10,Cephalocereus Pfeiff.,
,,Sclerocactus wetlandicus Hochstätter,,SCWE,Sclerocactus wetlandicus Hochstätter,
,,Coryphantha vivipara (Nutt.) Britton & Rose var. bisbeeana (Orcutt) L.D. Benson,,ESVIB,Coryphantha vivipara (Nutt.) Britton & Rose var. bisbeeana (Orcutt) L.D. Benson,Benson
,,Echinocereus sciurus (K. Brandegee) Dams [excluded],,ECSC2,Echinocereus sciurus (K. Brandegee) Dams [excluded],
,,Opuntia treleasei J.M. Coult.,,OPBAT,Opuntia treleasei J.M. Coult.,
,,Mammillaria fasciculata Engelm. ex B.D. Jacks.,,ECFA,Mammillaria fasciculata Engelm. ex B.D. Jacks.,
,,Pediocactus mesae-verdae (Boissev. & C. Davidson) Arp,,SCME4,Pediocactus mesae-verdae (Boissev. & C. Davidson) Arp,Arp
,,Opuntia rafinesquei Engelm.,,OPHU,Opuntia rafinesquei Engelm.,
,,Opuntia ×kelvinensis V.E. Grant & K.A. Grant,,CYKE4,Opuntia ×kelvinensis V.E. Grant & K.A. Grant,Grant
,,Pediocactus bradyi L.D. Benson,,PEBR2,Pediocactus bradyi L.D. Benson,Benson
,,Mammillaria rhodantha Link & Otto,,MARH2,Mammillaria rhodantha Link & Otto,Otto
,,Wigginsia fricii (Arechav.) D.M. Porter,,WIFR2,Wigginsia fricii (Arechav.) D.M. Porter,Porter
,,Astrophytum ornatum (DC.) Britton & Rose,,ASOR9,Astrophytum ornatum (DC.) Britton & Rose,Rose
,,Opuntia whipplei Engelm. & J.M. Bigelow var. spinosior Engelm.,,CYSP8,Opuntia whipplei Engelm. & J.M. Bigelow var. spinosior Engelm.,
,,Opuntia atrispina Griffiths,,OPAT,Opuntia atrispina Griffiths,Griffiths
,,Echinomastus intertextus (Engelm.) Britton & Rose var. intertextus,,ECINI,Echinomastus intertextus (Engelm.) Britton & Rose var. intertextus,
,,Opuntia lindheimeri Engelm. var. chisosensis Anthony,,OPCH2,Opuntia lindheimeri Engelm. var. chisosensis Anthony,Anthony
,,Echinocereus reichenbachii (Terscheck ex Walp.) hort ex Haage var. reichenbachii,,ECRER4,Echinocereus reichenbachii (Terscheck ex Walp.) hort ex Haage var. reichenbachii,
,,Opuntia phaeacantha Engelm. var. laevis (J.M. Coult.) L.D. Benson,,OPLA2,Opuntia phaeacantha Engelm. var. laevis (J.M. Coult.) L.D. Benson,Benson
,,Echinocereus pectinatus (Scheidw.) Engelm. ssp. wenigeri (L.D. Benson) Blum & Rutow,,ECPEW,Echinocereus pectinatus (Scheidw.) Engelm. ssp. wenigeri (L.D. Benson) Blum & Rutow,Rutow
,,Eccremocactus Britton & Rose,,ECCRE3,Eccremocactus Britton & Rose,Rose
,,Echinocereus reichenbachii (Terscheck ex Walp.) hort ex Haage var. fitchii (Britton & Rose) L.D. Benson,,ECREF2,Echinocereus reichenbachii (Terscheck ex Walp.) hort ex Haage var. fitchii (Britton & Rose) L.D. Benson,Benson
,,Ferocactus setispinus (Engelm.) L.D. Benson,,THSE5,Ferocactus setispinus (Engelm.) L.D. Benson,Benson
,,Thelocactus uncinatus (Galeotti) W.T. Marshall,,GLUNU,Thelocactus uncinatus (Galeotti) W.T. Marshall,Marshall
,,Opuntia woodsii Backeb.,,OPPH,Opuntia woodsii Backeb.,
,,Echinocactus polyancistrus Engelm. & J.M. Bigelow,,SCPO4,Echinocactus polyancistrus Engelm. & J.M. Bigelow,Bigelow
,,Selenicereus macdonaldiae (Hook.) Britton & Rose,,SEGR10,Selenicereus macdonaldiae (Hook.) Britton & Rose,Rose
,,Mammillaria vivipara (Nutt.) Haw. var. neomexicana (Engelm.) Engelm.,,ESVIN,Mammillaria vivipara (Nutt.) Haw. var. neomexicana (Engelm.) Engelm.,
,,Borzicactus icosagonus (Kunth) Britton & Rose,,CLIC2,Borzicactus icosagonus (Kunth) Britton & Rose,Rose
